,index,part,Annotations,Percent
2864,5840,"The hotel staff was friendly and helpful from the moment we walked through the front doors. We stayed for 4 nights, and couldn't have asked for a better location. The hotel is at the top of the quarter across from Armstrong Park... just five short blocks walk from Bourbon Street. Quick taxi/Uber service from hotel to anywhere you want to go. Breakfast was hot, and plentiful. Staff kept tables cleaned quickly for more guests to dine. Rooms were clean and big enou",1,0.3996569468267582
2865,8465,We loved Captain Cook and this place is wonderful. You are basically staying on a big back porch among the banana leaves and serenaded by frogs (so not for those who need to sleep where it is tota,1,0.599388379204893
2866,4648,"While an older hotel, it has some charm to it. The rooms are large and comfortable. The beds give a good nights sleep. The staff is friendly and knowledgeable. The coffee shop is decently p",1,0.19978858350951373
2867,1470,"I'm a classic girl. When I travel, I usually stay in private clubs or five-star hotels, and studiously avoid the trendy. A friend raved about the Sorrento, which I'd heard about via its intriguing cultural programming and Night School series, and when some us suggested a weekend to meet up there, I thought I'd",1,0.2
2868,3211,We needed an inexpensive place to stay for a High School fishing tourname,1,0.2
2869,1859,"this hotel has a modest, modern decor but pleasantly well kept. the service is what escalated it to highest possible ranking. I have stayed in many hotels, but have never before experienced more perfect service. from the front desk, to the personal service staff, to the restaurant, everyone was so professional, kind, and pleasant. Being my synical self, i can usually find something to complain about, but this time...not possibl",1,0.7996289424860853
2870,9989,My husband I had such a wonderful relaxing time at this facility. The hosts are Awesome people. The room we stayed in had Everything we ne,1,0.3988439306358382
2871,6779,Second visit and stay..... It just keeps getting better! All of the staff and the amenities are over the top! I have never dealt with as many consis,1,0.1989247311827957
2872,9111,"I know, I know, it's San Diego, and we bit the bullet and coughed up the 45 daily parking fees, but it was such a hassle that while we were there we used Uber for our in-and-out short trips. Hotel ",1,0.39878542510121456
2873,2399,We ended up staying here last minute when other plans fell through and we were very pleased. It's within walking distance to Seattle Center which makes it great if you're going to the Pacific Science Center which was the reason for our visit. The room was great and the staff was very helpful. It's kind of tucked away in a semi-industrial looking area which concerned me a little bit at first because we had our young children with us but after walking around the neighborhood at night I realized it wasn't a problem. There is a QFC (grocery store) just around the corner which was great for grabbing snacks for the room and a quick bite before we hit Seattle Center. You can walk to Pike Market from here but it's about 1.5 miles away,1,0.7991313789359392
2874,872,"We stayed here 3 days before a cruise. Front desk help - excellent. walking distance to most places and if not, the streetcar stops just outside the door. hot breakfast each morning and kic",0,0.6
2875,5787,"Just a 1 night stay after Thanksgiving with Family, and we were so impressed with the gracious service and beautiful amenities. Th",1,0.19938650306748465
2876,7169,"This is a good hotel conveniently located in Rancho Bernardo, just off of the I-15 Freeway and Rancho Bernardo Road. The front desk people are very helpful, especially Rosie, she is the best!!Try to get a room away from the freeway to avoid any noise that may have.Thank you for your five star review about our hotel. Our gues",1,0.5992647058823529
2877,2562,"In the heart of the theatre district this is one of the oldest hotels in Chicago. and is ideally placed to tour downtown.if you arrive at O'Hare International Airport there's no need to pay a high taxi fare (unless perhaps you are loaded with bags!) Use the CTA train from Terminal 2 which, for 5 dollars takes you to Clarke and Lake where the hotel is situated just down the street, a 3 minute walk. This worked well for us.The hotel is clean and rooms comfortable but is showing signs of age in some of the dcor but perhaps this adds to its old world charm. Staff were pleasant and helpful and complimentary coffee in the lobby was a nice touch.There is no restaurant at this hotel but there is an arrangement with the restaurant next door. We were catching a night train so didn't get to try the breakfast.The bed was comfortable and was welcome after a long flight.Complimentary dressing gowns in the bathroom offered that little extra luxury.The mini bar was extensively stocked but like all hotels, expensive!I'd certainy recommend this hotel as a base for exploring as anywhere downtown is within easy walking distance and local transport for further afield is easy.Good Afternoon,A charming art deco vibe is what we aim for! Thanks for staying with us. We work hard to make our guests happy and appreciate your feedback!",1,1.0
2878,3990,Just needed a night away for myself and so here is where I sta,1,0.1987179487179487
2879,8644,My husband and I stayed at the Hampton Inn on Cockrell Hill Road in Dallas for 5 nights in a King suit,1,0.4
2880,6383,My best friend I stayed here for 13 nights to celebrate our 50th birthdays. It's a great hotel close to everything. It's a block back from the beach the main shopping strip. The staff were alw,1,0.8
2881,4275,"My partner I stayed at this hotel for 14 nights. We absolutely loved our stay, the hotel is in a great location if you want to shop, visit many different restaurants go to the beach which is only a short walk away. We...MoreHi Laura S, Thank you for sharing your review of your stay wi",1,0.5987394957983193
2882,2406,"Seven of us flew into Seattle relatively late in the day and stayed overnight at the Four Points. The next AM we were able to use a meeting room to prepare for our business meeting in Seattle (walking distance from the hotel, in fact). While the hotel does not have a lot of frills but the kitchen was open until 10:00 and the bar until midnight and the staff was both accommodating and friendly. The hotel had a functional exercise room that is open 24 hrs (six pieces of standard equipment and a set of weights) which is adequate for the number rooms. Although ostensibly a tobacco free facility I was fairly certain that one of the previous guests smoked extensively in my room which detracted from my visit as did the noise from the ice machine directly opposite my room. The room in fact was a roomy king with a good desk with multiple power outlets. WiFi was complimentary. All in all the price was right compared to other higher end places in the neighborhood.Thank you for sharing your review. We are happy to hear you enjoyed your experience while staying with us and are glad we were able to assist you in preparing for your business meeting. We take great pride in providing ",1,0.7997302764666218
2883,9160,"Staff were not sympathetic after our train trip had turned to custard and we hadn't showered for 60 hours, we arrived about 11am to be told us no way can you get into your room early, 3pm is",1,0.19916142557651992
2884,8705,Room not ready 8p at night. No discount offered or even a bottle of water. Waited for another hour. Front desk attendant was rude and non-apologetic. Would never stay here again. Management issues that need to be resolved. Gues,1,0.19947275922671354
2885,5894,"It's an easy walk to all the crazyness of Bourbon Street yet far enough away to be out of the crazyness, just purrrfic for a couple in their 50's. The room was more than adequate except for the fact that my room overlooked Rampart Street so you had a bit of noise of vechiles on the street at night. The hot breakfast was good, eggs, a different meat everyday, waffles etc..A lot of channels on the TV to ",1,0.3998025666337611
2886,8705,"Room not ready 8p at night. No discount offered or even a bottle of water. Waited for another hour. Front desk attendant was rude and non-apologetic. Would never stay here again. Management issues that need to be resolved. Guest V1081EXjenniferv,Thank you for your recent stay at the Hampton Inn Perimeter, and most importantly for completing our survey. We apologize that your stay was not pleasant and that our accommodations and services did not meet your expectations. Also, our team would like to further extend its apologies for the extended wait for your room, and the lack of service you received, while this matter was being resolved. Therefore, since we, at the Hampton In",1,0.5992970123022847
2887,2892,We stayed at Bienville House from 3/8-3/11. We thought it was wonderful! The rooms are beautiful and spotless. I didn't find the room to be too sma,1,0.19972826086956522
2888,7445,"Management favors drug dealers, prostitutes and lots",1,0.19923371647509577
2889,2373,"Before you read: This hotel is so bad, that I had to create an account on here and tell about my experience here. This is from the eyes of a 16 year old boy. We stayed at this Hotel from July 22-24. My family and I did not read the reviews b",1,0.7980132450331126
2890,1735,"From the minute you pull into the resort, you feel as if youve been transported to",1,0.19854721549636803
2891,5720,"We only found this hotel halfway through our stay in La Jolla, and we wish we had found it sooner! A friend and I brought our teenage daughters to La Jolla in search of beach and pool time. The Estancia met all of our expectations. The grounds of the hotel are beautiful, clean and well-kept, with a sparkling pool and a relaxing whirlpool. The rooms are pretty too, with newer tile baths and even a complimentary bottle of wine! The resort was so quiet and peaceful, it felt like we had stumbled upon a well-kept secret. The hotel is situated about a 5-10 minute drive from Torry Pines State Preserve, where there is a nice broad beach for swimming and exploring. You can also take a two mile walk to Black Beach, where the surf conditions are epic. I would say the one element of our stay that was less than excellent could be the food. The poolside lunch was pretty average. But our dinner at Mustangs Burros was tastier. We much preferred this location to the hotels right in the village of La Jolla. Estancia felt more like a real getaway. We are already planning our next visit there!Thank you for taking the time to share detailed thoughts from y",1,0.7995839112343966
2892,9419,I found the 3 rd fl hallway smelling like mildew. Breakfast service was poor - ending up going out for breakfast. Hilton is just down the street with a steak house - -,1,0.7990430622009569
2893,6763,"I am a regular guest in the Mandarin Oriental Miami and it is one of the few hotels in the world where I feel at home because of the staff's EXCELLENCY. And to add to this there is never a point where I have ever questioned the professionalism in the team.Moreover, the hotel itself, although it is nearly 20 years old, has not aged a bit. Another thing I love is the beach from where one can see skyscrapers or the sea and it gives you the feeling of being on a Carribean getaway, although being in the middle of Miami.My regular room which I stay in also has brilliant views of downtown Miami but also the ocean. Needless to actually say is that the rooms themselves are one of the most well kept I have seen when comparing to other 5 star re",1,0.799140708915145
2894,7647,"The overall hotel was clean. The staff was friendly. The breakfast was good. About a 7 minute drive to the Dallas Convention Center. Would recommend this hotel as a good place to stay. We will stay here again if in the area.Greetings Thank you very much for taking the time to review our property.Your input, and the feedback from all of our guests is vitally important to us and we always want guest expectations to be met upon arrival.We hope to see you again in the future and you can reach us directly at (214) 353-8774 if I can be of any assistance.",1,1.0
2895,7455,"This hotel is only a few minutes from Dallas love field. Very convenient to the airport and convenient to the highway. This suite was larger than expected and clean. The kitchen had everything I needed and more. The bed was very comfortable. Breakfast is a nice bonus. Laurie at the front desk made me feel very welcome. I will stay here again. Dear Ginny,I appreciate you taking your time to share your enjoyable guest experience, thank you fo",1,0.8
2896,3844,"This was a lovely place with spacious rooms and gorgeous views of the ocean from our balcony. Room was spacious and clean. The manager (owner) Penny went above and beyond to make sure we enjoyed ourselves and we cannot thank her enough. Lots of yummy spots to eat less than 10 minutes away. Excellent getaway spot, we will be back... More",1,1.0
2897,7339,"Stayed for two nights, an all-round good experience. Front desk",1,0.19873817034700317
2898,3444,Excellent accommodations and staff. Welcome cocktail was great. Lobby bar was excellent. House drivers were accommodating and offered good advice. Food at Sternewirth and Supper was good. Location on the rive,1,0.7969348659003831
2899,7372,I had an amazing stay at the Galleria Park Hotel. The showers were amazing and I did n,1,0.4
2900,406,"What a great stay!!!! This hotel is extremely well located, near Union Square, Bart, Bus stops and major shopping areas. Room was very clean and with a modern decoration. Bathroom very spacious At our arrival, we were upgraded because it was our anniversary and there was even a bottle of wine compliments of the hotel waiting in our room. But service was SUPERB!!!. Front desk staff was more than Helpfull, specially ELLE, she was great, even helped us to ge",1,0.6
2901,5892,"We arrived at the hotel hot and tired. The staff was warm and friendly. When they found out we were there to celebrate a special occasion my 50 Birthday they went out of there way to make me feel special. The location of the room overlooked the pool and garden. The room was beautiful, well decorated. The bed was very conferable. I believe the sheets were even a high thread count . I liked the fact that is was only 3 blocks from the excitement Bourbon Street. This made it very convenient for walking. Plan on walking everyplace. ",1,0.39984996249062266
2902,3382,Very comfortable with great service and conv,1,0.2
2903,113,"This comfortable , well appointed hotel turned out to be a very good choice for my short stay in San Diego. Staff were very friendly and helpful. The breakfast buffet and early evening 'Happy Hours' were unexpected surprises. Casual dining at the bar or at the tables near the po",1,0.19957081545064378
2904,3983,Enjoyed our stay! Very friendly staff! The happy hour Monday thru Wednesday is very good! The rooms make you fee,1,0.1989342806394316
2905,4284,Awsome hotel friendly staff just been renovated had an awsome view of alcatraz from my room wifi was very fast room where beautiful only reason I wouldn't give it 5 stars is because they charge you 55 for one nights parking I found it rude as we paid top d,1,0.4
2906,9206,We brought my elderly mother-in-law to Seattle for the weekend. The hotel was perfect for our weekend events. We were able to pull right up to the front door to unload. The room was absolutely perfect. It was big clean. We had a 2 bedroom unit which was perfect for privacy yet allowed us to be nearby. The bed was super comfortable we loved having 48flat screens in each room. The room was bright sunny we enjoyed being able to open the window. We requested a shower chair it was promptly brought to the room. Breakfast was great I was able to bring a tray of healthy options upstairs too. We enjoyed the work out facility it was bright clean had all of the equipment that we usually use. The location was beautiful easy to get to. we can't wait,1,0.7995712754555199
2907,3011,"We went to Pantai Inn for the second year in a row, to celebrate our anniversary. It is a truly unique experience, not like any other hotel. We felt very welcome and special. The staff was so kind and generous. The rooms are clean, charming and filled with anything you may need. We will return!Greetings Gita G,Thank you for taking the time to review Pantai Inn. We greatly appreciated the honor and opportunity to welcome you back and assist in the anniversary celebration! We love knowing when our guests are celebrating a special occasion and doing all that we can to make sure its memorable. Day in and day out, the team here is devoted to ensuring our guests utter and complete satisfaction. Hopefully you will not make us wait another year until you return... All my best, Mike",1,1.0
2908,7455,This hotel is only a few minutes from Dallas love field. Very convenient to the airport and convenient to the highway. This suite was larger than expected and clean. The kitchen had everything I needed and more. The bed was very comfortable. Breakfast is a nice bonus. Laurie at the front desk made me feel very welcome. I will stay ,1,0.6
2909,6393,"We were extremely pleased with our recent stay at this hotel. The location was extremely convenient to the beach, restaurants and shops. We had an excellent water view from our balcony and the room was very clean and comfortable. We also enjoyed our breakfasts in...MoreAloha Gary G., Thank you for your wonderful 5-star review! We are so pleased to hear that you enjoyed our property's central location in the heart of",1,0.799618320610687
2910,392,"Cute suits sneakers outfits on the staff and the front desk! Very cheerful housekeeping folks (I hope they're union /or paid well with good bennies pensions!). Very comfortable beds with heaps of pillows. A good amount of space in the bathroom and bedroom. Location is extremely convenient. They offered a choice between a room on the street and a quiet room. The quiet room was very quiet indeed.Nice quality bath supplies, although they didn't always replace stuff when I used it up. Towels definitely fluffy, and I liked the bathrobes they provided. Only weak spots were TV (few channels, not great reception) and the wireless, although free (a must in any reasonable hotel) it is spotty.",1,1.0
2911,728,"Nice hotel and the room itself was also quite good. Very comfortable, good internet and not too dated.The lounge is a bit poor with very few places to sit down and do some work",1,0.39819004524886875
2912,7083,"No other hotels near here but excellent location. Only 20 easy minutes to downtown. Just off the freeway, but located back on a golf c",1,0.39762611275964393
2913,3897,"Great location, plenty of room, clean and comfortable. The deck and back yard against the creek is fabulous. It is right across from the go cart track and horse stables but set far enough back th",1,0.6
2914,2697,Recently rennovated rooms are EXCELLENT - ALL staff were professional and freindly - except,1,0.3991228070175439
2915,843,I have stayed here many times since 2005 I am never disappointed. The new rooms in the new addition are great. Really b,1,0.1986644407345576
2916,4003,"Me and my husband stayed during Mardi Gras. Room was okay, some of details need to be cleaned though. Breakfast is expensive, I would recommend to go somewhere local place to have brrakfast since this hotel is located near French Quarter. Nice to have mini fridge in a room so we could store bottle of water and so on. Parking fee is almost 40 per a day, which is very expensive. We appreciate you taking the time to provide us with some great feedback. You're right, there are MANY, MANY great places around to grab breakfast and our front desk and concierge would be happy to assist you in finding somewhere that fits your liking. Thank you for staying with us, we certainly hope your Mardi Gras experience was a great one!See you again next year,Dixie Krauss, Operations Manager",1,1.0
2917,8327,Was going on a cruiose and stayed here for a night. The staff was very friendly a,1,0.39705882352941174
2918,8465,We loved Captain Cook and this place is wonderful. You are basically staying on a big back porch among the banana leaves and serenaded by frogs (so not for those who need to sleep where it is totally quiet). The breakfast was wonderful (they grow all the fruits and the coffee) and the tour amazing. You get a real feel... More,1,1.0
2919,5294,"The rooms were clean, spacious . The staff was very accommodating. We were on the 3rd floor and did not have any noise no problems during the day or evening. It was refreshing that a hotel lived up to expectations.The pool is very cool half out and half indoor. This hotel is a little older but is well keeped and I enjoyed my stayed very much I would recommend it to any one, specially for the amount of money that we paid it's very cheap for all that you get.",1,1.0
2920,9353,"This is probably my fourth stay here at this property. I have never had a b ad experience yet. I love it! Locatgion is perfect and the staff is always pleasant no matter what the situation. However, this time Oriana went beyond and above when somehow my reservation was cancelled. She accommodated me like no other. Thanks again for an amazing stay!!!!We very much appreciate and value your feedback and will share it with our team. Your survey responses will serve as encourag",1,0.5992462311557789
2921,88,"nice clean hotel. Near WIU campus. Front desk very helpful, after traveling all day abl",1,0.39908256880733944
2922,8338,We enjoyed our stay at the Hampton Inn in Breme,1,0.19665271966527198
2923,5779,"ServiceThe moment we pulled onto the drive of the Estancia, we were greeted in the most welcoming manner by the friendly valet. This set the bar high which every single employee met for our entire two evening stay. This is so rare but when I mean every single employee, I mean it! From housekeeping to front desk to restaurant servers to even the gardeners!SpaThe spa is great with especially lovely out door hot tub areas. My prenatal massage was great 9i dozed!) and my husband, who was apprehensive at first because he's only experienced a few of them, came out super relaxed and happy.PoolThe pool area is nice and saline water a major plus.FoodThe food was fine -- not exceptional like the service. We ate at Adobe and Mustangs and had room service. The one standout dish was a shrimp quesadilla appetizer from Mustangs - so delicious. Everything was was fine - seemed like standard hotel-y food.RoomOur room was nice but not luxurious - thin and surprisingly spartan walls. We had a veranda room which is a bit misleading. The veranda is just the landing area outside the door with a table and chair. It did open up to a very pretty grassy courtyard.LocationSituated in beautiful La Jolla in walking distance to the beach. We walked over to the glider launch area and down an amazing hike to Black's Beach! It's very steep and not for the faint of heart. The beach is popular in the nudist community so fair warning!Biggest ComplaintExtremely challenging to navigate the property. There did not seem to be an obvious simple or quick way to get to the pool/spa area and our parking spot. The different levels was confusing too. We ran into at least two other guests who were wandering around lost and trying to study the little property map at the same time. I think we even walked the perimeter through the parking lot once because it was just easier than trying to find our way through all the corridors. Recommend MORE DIRECTIONAL SIGNAGE. Maybe with accompanying maps that show context of where the guest is in relation to everything else like you are here arrow.All in all, I would definitely book this place and spa again. So relaxing -- wonderful getaway.Thank you for your review! We apologize if the property is confusing with 6 acres of land we can understand your frustration! We do, however, appreciate the time you took to provide your comments and feedback. Your attention to detail is truly outstanding! We hope to see you again soon, and look forward to your return. Congratulations on your little one on the way, and we hope to meet him or her some day too!",1,1.0
2924,5865,"My husband and I loved the charm of this place , nice center courtyard,with pool and fountain, comfortable room with l",1,0.19898819561551434
2925,6328,"In a way this is a no-frills hotel - pretty basic room, though everything is very comfortable, clean, and the best thing it has so much PERSONALITY! They have little cards for every day on your bed, and our room even had a goldfish bowl - WITH A FISH in it...they had a plaque letting us know his name was Pressley :) Tons of fun little things around the Pearl for you central though not super near any beach.On behalf of the entire Pearl team, THANK YOU for your great review. We truly appreciate it. Hospitality is so important to us. Thanks again for your support. Visit us again soon. Tell a friend!",1,1.0
2926,9308,"We stayed at this hotel while attending an event at the Wells Fargo Center in Philadelphia. Our room was comfortable and more than adequate. The hotel was very busy, but we slept great and were not bothered by noise. The hotel was really convenient to the Wells Fargo Center and not being from the area, the drive was easy. Breakfast... More",1,1.0
2927,3573,"Wonderful renovation, fits perfectly into the Pearl devel",1,0.1993006993006993
2928,8607,The hotel was a fine Marriott...the staff is what made it great. I left my cell phone ch,1,0.4
2929,4976,Staff members repeatedly entered my moms room late at night (there was no door latch) without her permission and invaded her privacy. The building manager was apologetic and offered a 15 discount. My mom was assured that seni,1,0.6
2930,4815,"It was such a pleasant experience staying at Everett Street Guesthouse, Terri was wonderful, she was responsive to every need and helpfu",1,0.4
2931,8026,"Our stay was only 3 nights but the French Market Inn was in the perfect area! Decatur Street is prime with its little shops restaurants, river market and coffee caf rig",1,0.199288256227758
2932,4732,"This hotel was awful. My boyfriend and I were going for an anniversary weekend as we aren't 21 yet, it was hard to get a hotel in downtown Seattle. We read the bad reviews, but decided to take a chance as our options were severely limited. The room was on the first floor, opened into a parking lot and the door had at least an inch of clearance from the floor. (this was the 'king suite'!) We had to plug this gap with a towel at night to keep out the loud freeway noise and cold air. The bed was only questionably clean, and some of the lights didn't work. Our biggest problem, however, was with the shower! The water pressure was ridiculously high if you stood in the spray, the pressure was so bad that it would ricochet off your body and through the curtain, no matter how tightly you closed it. A lot of water ended up on the floor our first morning, and after we dressed we went to inform the man at the front desk. As soon as I began to politely describe the problem, he very loudly interrupted me, telling me that there have never been any complaints such as this before in my opnion, this indicates",1,0.5995670995670995
2933,6171,Just wanted to share our trip to the Ritz in Atlanta. My husband and I were celebrating our 1st wedding anniversary and wanted to go somewhere very special. The hotel offered us and everyone else complementary champagne when arriving. We were also treated with 4...More,1,1.0
2934,8538,We stayed here for 4 nights while going to Universal and Sea World. Hotel is close to both places. Large clean rooms,1,0.2
2935,7456,This is a great choice for Love Field area. Residence Inns have wonderful amenities an excellent breakfast spread and evening service (on most weeknights). Staff at this property is exce,1,0.39914163090128757
2936,2588,"Our room was huge, which was not what I was expecting in the first place. The staff was INCREDIBLE accommodating and so unbeliev",1,0.19875776397515527
2937,7981,My stay on October 20th was a great vacation experience. The staff were friendly both in person and on the tele,1,0.2
2938,639,We have stayed in many hotels in Seattle over the years. The Grand Hyatt is one of the best hotels in town. It's location can't be beat and the staff is always very nice. I,1,0.5993031358885017
2939,6330,"Friendly staff and cost effective rooms. Check in to check out very fast and easy!!! Room was clean, a little dated but most importantly clean. Overall a good stay and I will very likely stay there again.970geraldi, Thank you for writin",1,0.5989847715736041
2940,2035,"We do a fair amount of traveling. Are very interested in clean, comfortable lodgings with a good start to the day with a great breakfast included in the room rate. The need to stay was unexpected, but a delig",1,0.39923224568138194
2941,1795,"Honestly, it's probably isolated with a particular staff member but I am shocked. Front desk is typically your go to person for everything you need but during my stay this is an exception. It's so ridiculous I feel odd even writing this. I ordered a pizza which has nothing to do with the hotel but after an hour and a half I call the pizza place and they say it was left at the front desk because the hotel couldn't reach me. I called the front desk and he stated he tried to call the cell and the room and talked to someone(not me) that said they didn't want the pizza. I told him we were waiting for the pizza and of course we would of answered any call to the room. His response was are you calling me a liar. I called your room and you didn't answer!! I've never dealt with any front desk staff at any hotel I've ever stayed at that was so blatantly obtuse, defensive, and mean. Maybe he was having a bad day but it's borderline childish. He told me the pizza is here come and get it. I did and it was ice cold just sitting there and he was super rude during the exchange. Horrible service.The hotel itself is nice and check in was good. Rooms are clean and overall I would be satisfied if it wasn't for this particular staff member. What a shame.Aleator,Thank you for taking the time to share your recent experience with us.One of our key priorities is to provide the highest level of friendly and courteous service. While it was a pleasure having you here as our guest, your feedback regarding the service our team provided caught my attention.I am very sorry to learn that the quality of service provided by our front desk staff did not quite meet your or our expectations. Please rest assured that your comments have been shared with the team in an effort to improve our overall hotel operations.Thank you for being a valued customer and we hope to serve you again whenever your travels bring you back to Chicago.",1,1.0
2942,3983,"Enjoyed our stay! Very friendly staff! The happy hour Monday thru Wednesday is very good! The rooms make you feel at home!Dear lonniem2016,Thank you for your kind words regarding your stay at the Hawthorn Suites Dallas Park Central. We were glad to have you as our guest, and appreciate you taking the time to comment regarding your visi",1,0.5985790408525755
2943,7838,Located right across the street from the Space Needle it's a great ,1,0.2
2944,7074,"This was an excellent location and the facilities were great. Elevators do need to be updated and serviced. I like the covered parking area and the security of the rooms. Very modern facility with updated technology conveniences. Dear Guest, Thank you for your kind words and feedback, we truly appreciate all of your comments! We are glad to hear that you enjoyed your experience at our location. We are going to check our elevators before your next visit. We hope that you decide to return for another visit any time you are in the area! We would love to become one of your usual places when your commute brings you down to San Diego!Sincerely, Sammie",2,1.0
2945,3496,"We were extremely impressed with every detail, the decor, the service, and the everything all encompassing. I would highly recommend this hotel to others. Also liked that we were able to reserve the silo seating in stonewirth as guests of the hotel. We live 5...More",1,1.0
2946,8269,The hotel was nice and quiet. It was in a good location--not far from the Cumberland Mall. There wasn't too much traffic. The Breakfast was excellent. There wasn't a parking fee and it wasn't crowded--lobby or parking lot.,1,1.0
2947,2039,"As with other reviews, in spite of the freeway noise the hotel is above par, on the older side but extremely well maintained. A small but clean pool... a fitness room would be a plus. The neon sign claims that the staff are friendly - that is true - it also states that the hotel provides a continental breakfast. For some hotels that would be a few muffins, cold cereal and packet of bagels.... not so here. Cheese omelettes, bacon and hash browns as well as biscuits and gravy, lots of fruit and greek yogurt, and of course the obligatory muffins and bagels. This, in my estimation is not a continental breakfast but a great well balanced meal with lots of options. Would we stay there again... in a heart beat!!! Thank you for being a part of our weekend getaway. Location very central for out Annie Russell theater trip, dinner in Winter Park, Global Ener",1,0.5994417306350314
2948,3079,"Nice hotel with a very friendly staff. Enjoyed the happy hour every day. A great chance to grab a free drink and meet some of the other guests. Great central location in Gaslamp, very close to PetCo and tons of restaurants",1,0.39928057553956836
2949,2691,"I recently stayed 2 nights at this property on a business trip. My room was nicely updated, comfortable and quiet. The staff were friendly and helpful. Rather than the typical Bistro set up in the lobby for food and drink, there is a full service restaurant and bar. The downtown location is excellent with easy access to multiple restaurant options. This is a good choice in downtown Philly.Dear StevefromKaty,It is so nice to read your wonderful review about your business stay at Courtyard Philadelphia Downtown! We are thrilled that you had an excellent experience, and we appreciate you highl",1,0.7991967871485943
2950,1233,"My husband and I recently stayed at the River Hotel while on a long weekend getaway to Chicago. It is in the absolute heart of downtown, and VERY conveniently within walking distance of just about everything touristy (Magnificent Mile, the bean at Millenium Park, we even walked all the way to the Shedd Aquarium). We got a really good rate for the room. It was small, however was still cozy. We had a river view and a fabulous view of the word TRUMP (..tower across the street). The only reason I would rate this 4 and not 5 stars is the bed... was... not at all comfortable, and I hate to say that. Both my husband and I were not well rested the entire weekend. None the less, it was perfect for what we needed and we had a great time! Staff was super friendly as well.Dear Hillary W,Thank you for choosing to stay at the River Hotel. We truly appreciate you taking the time for your review as all feedback is welcomed. I am so pleased you found the staff friendly and were able to enjoy our prime location in the heart of the city. Thanks again!",1,1.0
2951,1602,"If you are deciding which upscale priced ranch to experience for western adventures, stop right here, the Hideout is the place! The property is gorgeous-VERY well maintained. The cabins are spotless, lovely king sized b",1,0.6
2952,7155,The hotel facilitated my group very well. Hotel staff was friendly said hello each time we entered the front lobby and helpful when asked a question. The location was really convenient to our destination. Room service staff was e,1,0.597911227154047
2953,1276,It is a family ran motel. At first it didn't look very appealing but i asked to see the room. I was not expecting much from the rooms either just needed a place to rest. i was pleasantly surprised when i saw the rooms they were a lot better tha,1,0.8
2954,2902,"Reviews had this place rated excellent, not in my opinion. The decor is out of date and the room wasn't clean other than the hi",1,0.39937106918238996
2955,3844,This was a lovely place with spacious rooms and gorgeous views of the ocean from our balcony. Room was spacious and clean. The manager ,1,0.3994082840236686
2956,9793,"Wanted to to spend a few days in the city right before Christmas. This hotel was perfect location - right off Magnificent Mile, State Street. We walked to Daly Plaza, Millenia Park, Giordanos, Water Tower Place. Room was quite large - no mini frog or microwave though. Great shower, bathroom, beds. The lobby was beautifully decorated for the holiday and everyone we encountered on staff was friendly and accommodating. Will definitely stay here again.Dear FloridaFamilyof5, Thank you for staying at the Conrad. I'm glad you found our location, accommodations, and bathroom to be accommodating, relaxing and plentiful. While we do not have microwaves in any of our guest rooms, we do have emp",1,0.8
2957,6509,We stayed two nights at the Francisco recently and everything turned out very well. The location is supurb -- walking distance ,1,0.2
2958,9116,"While in San Diego for a water polo tournament, our son's club secured a block of rooms at the Springhill Suites for parents at 209 per night (including breakfast) + 20 per night parking. Normally we are not big fans of the hotels the club selects (because the choice is most often based solely on the lowest price available) this time, however, we were beyond pleased. The hotel is relatively new and exceptionally clean, and every staff member with whom we interacted was courteous and efficient, especially so at check in. Additionally, there were many large parking spaces in the hotel's parking structure that made it a ding-free experience for our car.Our room was modern and spacious (a very comfortable kingsize bed, a large sofa, a work desk, a large flatscreen TV, a dorm-size refrigerator, a microwave, and an air conditioner that",1,0.5998573466476462
2959,1771,We stayed here two nights at the beginning and at the end of stay in Hawaii. We stayed in late July and early August (during US school holidays). As it was late summer the hotel was fully booked for e,1,0.4
2960,9876,We stayed here for 4 nights 2 weeks ago while we took our two kids (3 years and 5 months old) to Disney. Our 3 yr old slept on the sofa bed in the separate living room which he thought was awesome because it was a hidden bed but I don't think it would have been very comfortable for an ad,1,0.1994459833795014
2961,7568,"Our stay was great! Accommodations were wonderfulloved the room! The common areas were welcoming, attractive and comfortable. Breakfasts were super. Hosts Denise and Kevin were gracious and friendly. The vista of Sandia cres",1,0.5989304812834224
2962,4898,"We came as a group on business. The rooms are large, there is a nice desk for working, the complimentary Internet speed was ok, but I couldn't figure how to get the better speed once I had signed up for the complimentary. The breakfast is great and fast. The neighborhood was a great place to go for a run.Thank you for your marvellous remarks regarding your recent group stay at the Hilton Garden Inn Orlando Airport while on business. I am very pleased to read that you were impressed with your immaculate, spacious accommodation, the food we served, our convenient location and all the complimentary features we have to offer. My team have a great passion for what they do, so I will share your feedback with them to recog",1,0.7993384785005513
2963,5618,"Clean, curtious staff, comfortable rooms. Location good for my needs - close ever",1,0.1980440097799511
2964,8718,Had to go to the Indian consulate so I stayed here. From my arrival at the dunwoody MARTA to return again these guys were the best. Their driver Quinn picked me up and dropped me off. He also took me over to the consulate. Their policy is to shuttle you within 3 miles. Arrival was superb too. Night manager had my Hilton honors number already pulled up. Breakfast setup was clean and they left the fruit bowl available all day.,1,1.0
